pairID,sentence1,sentence2,gold_label
936,An old man is eating dark chocolate ice cream.,The old man is eating chocolate ice cream.,entailment
941,Fans watching a basketball game indoors at a stadium.,Fans watching a cricket game indoors at a stadium.,contradiction
942,Fans watching a sports indoors at a stadium.,Fans watching a cricket game indoors at a stadium.,neutral
945,A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside.,A dog bites the mailman.,contradiction
946,A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside.,A boy jumps down the stairs.,entailment
955,A group of children are forming a train with their wheelchairs.,A group of kids are forming a train with their wheelchairs.,entailment
958,A group of elderly men are forming a train with their wheelchairs.,A group of kids are forming a train with their wheelchairs.,contradiction
963,A young boy walking across pipe over a body of water.,A young boy is walking outside.,entailment
961,A young boy walking across pipe over water in his bathroom tub.,A young boy is walking outside.,contradiction
966,Guy in Santa suit wearing ninja mask and horns,the man is wearing a elf suit and a dog mask,contradiction
967,Guy in Santa suit wearing ninja mask and horns,the man is wearing a borrowed suit and mask,neutral
975,Two people smiling while sledding down a snow covered path lined with pine trees.,The people are getting very wet and cold.,neutral
976,Two people smiling while sledding down a snow covered path lined with pine trees.,The people are sledding.,entailment
982,Families are gathered in a park.,The families all went in to church to pray for rain,contradiction
980,Families are gathered at the park after church service to have rain.,The families all went in to church to pray for rain,entailment
989,one woman holding flowers and two men on a bench,A woman is holding daisies by two men on a bench.,neutral
987,one woman holding flowers and two men on a bench,A woman is holding flowers while two men are on a bench.,entailment
990,A group of several teenage boys walking along the roadside with a garbage bag.,boys are picking up trash,neutral
991,A group of several boys walking along the roadside picking up garbage.,boys are picking up trash,entailment
995,A boy on a skateboard grinding down a handrail.,A skateboarder is grinding their way to class.,neutral
996,A boy on a skateboard grinding down a handrail.,A skateboarder is grinding their way up a handrail.,contradiction
1000,A crowd of people standing at an Asian gathering.,This is in Asia,neutral
1002,A crowd of people standing at an Asian gathering.,People are at an Asian gathering.,entailment
1009,A person in a red and black jacket with a black backpack scales a mountain face.,a person is outdoors,entailment
1006,A person in a red and black jacket with a black backpack scales an indoor climbing wall.,a person is outdoors,contradiction
1014,People are crossing a tree lined street in front of a building.,Several persons are seen swimming across the channel.,contradiction
1013,People are swimming to cross the english channel.,Several persons are seen swimming across the channel.,entailment
1017,"A young boy in a t-shirt, sweats and a red hat, skateboarding in a skateboard arena, with an audience on the side and blue skies above.",a boy skates at a skateboarding competition,neutral
1015,"A young boy in a t-shirt, sweats and a red hat, skateboarding in a skateboard arena, with an audience on the side and blue skies above.",A boy skates at a snowboard arena.,contradiction
1021,an old man living the last moments of his life.,An old man is dying.,entailment
1024,a young man is living it up.,An old man is dying.,contradiction
1026,A person sitting on tan bench and man in green shirt standing on black and gray floor.,The men are in a retro diner.,neutral
1027,A person sitting on tan bench and man in green shirt standing on black and gray floor.,A men is on a black and gray floor.,entailment
1031,They swim laps across the pool.,People swim in the pool,entailment
1032,They swim laps across the pool.,Professional swimmers are training in the pool.,neutral
1039,A sailor directs a group of people while they are on a boat.,A sailor scolding his crew.,neutral
1036,A sailor directs a group of people while they are on a boat.,There are no sailors on the boat.,contradiction
1044,A fisherman has his foot caught in his net.,The fisherman is touching the net.,entailment
1043,A fisherman has his hand caught in his glove box.,The fisherman is touching the net.,contradiction
1049,The boy in yellow shorts leaps from riverbank towards the river.,A boy sitting in a chair,contradiction
1047,The boy in yellow shorts rests in a folding chair beside the river.,A boy sitting in a chair,entailment
1050,A man wearing a black shirt and sweater is looking down.,the guy wearing the black shirt and sweater was looking down,entailment
1051,A man is wearing a black shirt and sweater.,the guy wearing the black shirt and sweater was looking down,neutral
1058,A man in a gladiator costume plays on his phone.,A performer is playing a game on his phone in between shows.,neutral
1056,A man in a costume plays on her laptop.,A performer is playing a game on his phone in between shows.,contradiction
1063,A skier wearing yellow and black is airborne.,The woman is preparing to begin skiing.,contradiction
1061,A female skier wearing yellow and black is getting ready.,The woman is preparing to begin skiing.,entailment
1065,A man and woman are apparantly laughing.,The husband and his wife are remembering good times.,neutral
1066,A child is apparantly yelling.,The husband and his wife are remembering good times.,contradiction
1074,A little boy playing with sand on the beach.,The boy is in a tent in the woods.,contradiction
1072,A boy playing in a tent in the forest.,The boy is in a tent in the woods.,entailment
1078,A hockey player in a blue shirt scoring a goal against a team in white shirts.,a hockey is scoring a goal,entailment
1076,A hockey player in a blue shirt scoring a goal against a team in white shirts.,a football player is scoring a goal,contradiction
1080,Three men are talking over drinks.,Three men have drinks.,entailment
1082,Three men are talking at a bar. ,Three men have drinks.,neutral
1085,A street vendor tends to his stand with lots of kids toys and items.,A man is selling bread inside a bakery.,contradiction
1086,A vendor tends to his bakery.,A man is selling bread inside a bakery.,neutral
1090,"A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on.",A boy is splashing through a puddle for fun.,neutral
1093,"A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on.",A boy is walking through a puddle.,entailment
1099,Some Caucasian athletes are relaxing on a field.,Some white athletes are sleeping on a field.,neutral
1096,Some Caucasian athletes are relaxing on a field.,There are athletes on the field.,entailment
1100,Two men are driving in opposite directions on motorbikes while another man walks past them.,The two men have motorbikes.,entailment
1103,Two men are driving in opposite directions on motor vehicles while another man walks past them.,The two men have motorbikes.,neutral
1106,A woman with a backpack and a child kneeling in the sand on a beach with boats in the background.,A man eats a slice of cake.,contradiction
1105,A woman with a backpack and a man kneeling in the sand on a beach while eating with boats in the background.,A man eats a slice of cake.,neutral
1111,Two girls play a competitive game of frisbee.,Two girls are singing on stage.,contradiction
1110,Two girls play a competitive game of frisbee.,The two young girls are really good at playing frisbee.,entailment
1115,A man with a can walks past a painting of a construction scene.,A piece of art.,entailment
1117,A man with a can walks past a painting of a construction scene.,A piece of something.,neutral
1120,Six small children sitting at a desk.,There are six children on a roller coaster,contradiction
1123,Six small children sitting nervously on a roller coaster.,There are six children on a roller coaster,entailment
1129,Young men looking through a fence.,A young man watches a baseball game through a fence.,contradiction
1126,Young men looking through a fence.,Young men watches through a wooden fence.,neutral
1130,An elderly black man drinking a beer.,A man takes a drink.,entailment
1132,An elderly black man at a bar.,A man takes a drink.,neutral
1135,A man stands outside of a mobile Thai food truck.,The man is sitting in a recliner.,contradiction
1136,A man stands outside of a mobile Thai food truck.,A man stands outside a food truck.,entailment
1142,A little boy jumping off of a dock into a lake.,A little boy pushed into a lake,neutral
1141,A boy being pushed off of a dock into a lake.,A little boy pushed into a lake,entailment
1154,A small group of people is chatting in a city plaza.,A group of people are talking.,entailment
1151,A small group of people are together in a city plaza.,A group of people are talking.,neutral
1163,A group of women sitting around a table for lunch.,A group of men meet at the bar.,contradiction
1162,A group of men sitting around a table in a bar for lunch.,A group of men meet at the bar.,entailment
1168,"Two guys, one wearing a white shirt and one wearing a gray shirt, are in the street in front of a white van, one motioning towards the camera while the other claps.",Two guys are filming something,entailment
1167,"Two guys, one wearing a white shirt and one wearing a gray shirt, are in the street in front of a white van, one motioning towards something while the other looks through a device.",Two guys are filming something,neutral
1170,Three people singing together.,A trio trying out for a show.,neutral
1174,Three people singing together.,A trio trying out for a ballet competition.,contradiction
1175,A crowd standing around and hugging a bride.,The crowd is waiting for a bouquet .,neutral
1176,A crowd standing around and hugging a bride.,People are near the bride.,entailment
1180,A man is walking past a red building while wearing specialized gear.,Toby was wearing his bullet proof vest while walking.,entailment
1181,A man is walking past a brown building naked.,Toby was wearing his bullet proof vest while walking.,contradiction
1186,A photographer peeks out between rocky hills to take a picture.,Paparazzi wait in cars to photograph Madonna.,contradiction
1187,"Photographers hiding in cars peek out between rocky hills, waiting to take a picture of Madonna.",Paparazzi wait in cars to photograph Madonna.,entailment
1194,A man is seasoning food on a grill.,A man boils a stew,contradiction
1193,A man is seasoning food on a grill.,A man cooks on a grill.,entailment
1199,A man in drag with his face painted rides by on a bicycle.,a gay man cycles,neutral
1196,A man in drag with his face painted rides by on a bicycle.,A man is riding a bicycle.,entailment
1204,A man in a muddy field sowing seeds.,A man is sowing seeds,entailment
1201,A man in a muddy field sowing seeds.,A man is reaping corn.,contradiction
1213,Time-lapse of a female toddler playing in a living room.,A toddler is playing with dolls.,neutral
1211,Time-lapse of a little girl playing with dolls in a living room.,A toddler is playing with dolls.,entailment
1215,A smiling woman carries two baskets full of produce on a bamboo pole.,woman coming from her garden,neutral
1216,A smiling woman carries two baskets full of produce on a bamboo pole.,A woman is carrying cement.,contradiction
1220,"A man in shorts, t-shirt and a baseball cap sleeps in the back of a vehicle next to luggage.",A human sleeping,entailment
1221,"A man in shorts, t-shirt and a baseball cap sleeps in the back of a vehicle next to luggage.",A woman sleeps in the back of her pickup truck.,contradiction
1228,Group of people watching men in baseball uniforms play baseball.,Two teams were playing baseball.,neutral
1227,Group of people watching men in matching clothes play baseball.,Two teams were playing baseball.,entailment
1234,A man in a green machine is cleaning a pump in front of the Drake hotel.,A man is cleaning a pump in front of a building.,entailment
1231,A man in a green machine is cleaning a plumbing device in front of the Drake hotel.,A man is cleaning a pump in front of a building.,neutral
1239,Two women wearing green shirts are getting off a tour bus.,Some women are talking about what they plan to do while getting off the bus.,neutral
1238,Two women wearing green shirts are getting off of a bus discussing their plans.,Some women are talking about what they plan to do while getting off the bus.,entailment
1240,Several people are riding on a roller coaster while reacting to going through a loop in various ways.,The roller coaster is out of service and nobody can ride it.,contradiction
1241,Several people are riding on a roller coaster while reacting to going through a loop in various ways.,People were reacting to the roller coaster in different ways.,entailment
1249,A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.,the man is a player,neutral
1247,A man in a black shirt and white shorts is relaxing with his foot on a chair at a table set up with a table tennis net and a paddle in the background after a rally. ,the man is a player,entailment
1251,A young boy stands behind a woven mat under a roof of palm fronds.,A boy stands under shelter.,entailment
1250,A young boy stands behind a woven mat next to a roof of palm fronds.,A boy stands under shelter.,contradiction
1255,"Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.",There are at least three people in the photo.,neutral
1256,"Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.",There is one person in the photo.,contradiction
1263,An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti.,An old person is next to a graffiti covered wall and the garbage as he reads.,entailment
1260,An elderly man reads a newspaper next to some garbage cans and a wall covered in advertisements.,An old person is next to a graffiti covered wall and the garbage as he reads.,contradiction
1269,A man surfing on a big green wave.,A man on the beach is holding a surfboard.,contradiction
1266,A man eyeing a big green wave from shore grabs hold of his surfboard.,A man on the beach is holding a surfboard.,entailment
1275,"Group of children, three boys, one girl making faces toward camera.",Kids are clowning while their parents take pictures.,neutral
1276,"Group of children, three boys, one girl making faces toward camera.",Kids are clowning while facing the camera.,entailment
1283,This policeman is standing in front of a ride at a carnival.,This policeman is standing at a carnival.,entailment
1284,This policeman is standing in front of a store.,This policeman is standing at a carnival.,contradiction
1289,A man and two small children together in a pool.,A man is playing with his two children in a pool.,neutral
1287,A man and two small children together in a pool.,A man is playing with  three children in a pool.,contradiction
1290,A man wearing a red shirt is walking past a bicycle.,There's a man walking outside.,entailment
1291,A man wearing a red shirt is walking past a bicycle.,There's a man walking in a sporting goods store.,neutral
1296,Construction workers chat with one another beside a cement filled hole.,A group of construction workers relay orders to one another as they fill a hole with cement.,neutral
1299,Construction workers stay silent with one another beside a cement filled hole.,A group of construction workers relay orders to one another as they fill a hole with cement.,contradiction
1303,A girl sitting in a chair while waiting for something.,There is a child in this picture,entailment
1300,A girl sitting in a chair while waiting for something.,There is a blonde girl in this picture,neutral
1310,A girl plays with a necklace as the sun shines behind her.,The girl plays outside in the pouring rain.,contradiction
1311,A girl plays frisbee as the thunder strikes above her. ,The girl plays outside in the pouring rain.,entailment
1315,African woman with child writes the alphabet on a chalkboard.,the african woman writes the alphabet on a chalkboard with child,entailment
1316,African woman with child writes the alphabet on a chalkboard.,An african woman reads the alphabet to the children,contradiction
1321,People enjoy picnics in park on nice warm day.,It is warm outside,entailment
1320,People enjoy picnics in park on nice warm day.,It is chilly outside.,contradiction
1325,A photographer snaps a quick photo of a yellow sports car.,A photographer snaps a quick photo of a cheetah.,contradiction
1327,A photographer snaps a quick photo of a yellow sports car.,A photographer snaps a quick photo of a Ferrari.,neutral
1330,A band consisting of two males and a female perform on stage in front of a giant red heart.,A band is performing on Valentine's Day.,neutral
1332,A band consisting of two males and a female perform on stage in front of a giant red Santa on Christmas.,A band is performing on Valentine's Day.,contradiction
1335,Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.,the woman is flying a plane,contradiction
1337,Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.,the brunette woman is sitting on  bench.,neutral
1340,A pitbull dog is biting another dog on the face.,Two dogs playing in the grass.,contradiction
1341,A pitbull dog is biting another dog playfully in the park.,Two dogs playing in the grass.,entailment
1345,Looks like a traveler going places in his toyota.,a person driving,neutral
1347,A traveler is heading somewhere in a vehicle. ,a person driving,entailment
1354,A Chinese farmer is working in a field.,A Chinese farmer is being lazy and sleeping in a field,contradiction
1351,A Chinese farmer is working in a field.,A Chinese farmer works and sleeps.,neutral
1359,Two men giving a presentation or speech to a group of individuals sitting in red chairs.,The people are inside.,entailment
1356,Two men giving a presentation or speech to a group of individuals sitting in red chairs.,The people are outdoors.,contradiction
1364,Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.,A man stands by himself on the street.,contradiction
1361,a person stands by himself at a busy crosswalk.,A man stands by himself on the street.,neutral
1365,"Man with a hat on bending to pick a small, yellow flower.",A man bends over outside.,entailment
1368,Man with a hat on bends over to pick up his crying daughter.,A man bends over outside.,neutral
1373,Two men are carrying on a conversation on a sidewalk.,Some people are having a debate.,neutral
1371,Two men are having a debate on a sidewalk.,Some people are having a debate.,entailment
1375,A tree surgeon hard at work in a basket that is sometimes called a cherry picker.,the surgean is a woman,neutral
1378,A tree surgeon hard at work in a basket that is sometimes called a cherry picker.,the worker is a medical surgeon,contradiction
1384,Two men haul scrap wood and metal.,Two women sew a blanket together.,contradiction
1382,Two women sew a woolen blanket. ,Two women sew a blanket together.,entailment
1389,A man in a yellow t-shirt runs through a series of decorative fountains.,A woman in a pink dress walks through a rainstorm.,contradiction
1386,A woman in a dress walks through a rainstorm at night.,A woman in a pink dress walks through a rainstorm.,neutral
1392,A boy pushing a miniature car on a lawn.,A boy pushes a miniature car on a lawn while waiting for his friend.,neutral
1394,A boy pushing a miniature car on a lawn.,A girl pushes a miniature car on a lawn.,contradiction
1395,two people with a dog sitting in front of the ocean,The two people were sitting with the dog,entailment
1396,two people with a brown dog sitting in front of the desert,The two people were sitting with the dog,contradiction
1400,A small brown dog is playing with a fuzzy slipper.,The dog is still a puppy.,neutral
1402,A puppy is playing with a fuzzy slipper.,The dog is still a puppy.,entailment
1405,An older guy is playing chess with a young boy.,Two generations play an ancient game.,entailment
1408,An older guy is playing a mobile game with a young boy.,Two generations play an ancient game.,contradiction
1410,A geisha applies makeup to her face.,the geisha is asleep,contradiction
1411,A geisha lies in her bed.,the geisha is asleep,neutral
1417,Two girls bounce on a large yellow ball indoors.,Two boys bounce on a large yellow ball indoors.,contradiction
1416,Two girls bounce on a large yellow ball indoors.,Two boys are playing with a yellow ball.,entailment
1424,little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.,a young boy burns his retina by stupidly looking at the sun though a telescope,neutral
1422,little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.,A young boy is looking at the sun through a telescope.,entailment
1426,A man dressed in winter clothes cutting down a tree in a snow filled field.,A man is cutting down a tree in a field.,entailment
1427,A man dressed in winter clothes cutting down a tree in a snow filled field.,Several men are cutting down snow in the field.,contradiction
1442,A woman is holding onto a baby that looks like he's about to cry.,A woman is holding a baby.,entailment
1441,A woman sees a baby across the room that looks like he's about to cry.,A woman is holding a baby.,contradiction
1449,Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.,A group of people hold musical instruments near a pond.,entailment
1446,Five people are standing in front of a wall overlooking a large body of water while they are holding papers over their left shoulder and over their backs.,A group of people hold musical instruments near a pond.,contradiction
1450,A group of people watching a young lady and man.,People watch other people.,entailment
1452,A group of people watching a young lady and man.,They are watching them.,neutral
1456,Two men in cowboy hats wrangling a bull at a rodeo.,The cowboys are courting a lady.,neutral
1455,Two men in cowboy hats wrangling a bull at a rodeo.,The cowboys are wrangling.,entailment
1460,Youths dance together in a dark room with a British flag prominently displayed on the wall.,Black youth dance together in a dark room.,neutral
1462,Youths dance together in a dark room with a British flag prominently displayed on the wall.,Some youth dance together in a dark room.,entailment
1466,A man in a crowd is expressing his opinion.,A woman in a crowd is expressing his opinion.,contradiction
1467,A man in a crowd is expressing his opinion.,A man in a crowd is expressing his opinion about football.,neutral
1472,A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.,A man watches another man on a sunny afternoon.,entailment
1470,A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.,He's watching him.,neutral
1475,Men build castle-like sculptures out of dark sand by the shore.,The men are in a sand castle building competition.,neutral
1477,Men build dragon-shaped sculptures out of dark sand by the shore.,The men are in a sand castle building competition.,contradiction
1481,The rugby players are competing for the ball with onlookers nearby.,Rugby players are competing for the ball in the championship game.,neutral
1483,The rugby players are competing for the ball with onlookers nearby.,There are no onlookers nearby.,contradiction
1485,Three people stand with fishing poles on the rocks near the water.,The people are standing on the river bank.,neutral
1487,Three people stand with fishing poles on the rocks near the water.,The people are standing with fishing poles.,entailment
1491,A German shepherd biting the protected arm of an attack trainer.,A dog bites an arm.,entailment
1494,A German shepherd biting the protected arm of an attack trainer.,A dog bites the right arm.,neutral
1497,A woman with sunglasses is walking past a brick building in the city checking her cellphone.,A woman is reading a book.,contradiction
1496,A woman with sunglasses is sitting in the city and reading something.,A woman is reading a book.,neutral
1504,The construction worker is drilling into the street near a street with active traffic.,the worker is in a busy city,neutral
1501,The construction worker is drilling into the street near a street with no traffic.,the worker is in a busy city,contradiction
1505,a man is shaping wood with a lathe in his workspace.,The wood is in the man's workspace.,entailment
1507,A man is making a piece of furniture at his workspace.,The wood is in the man's workspace.,neutral
1514,A man alone on a gravely beach.,A man is trying to enjoy his day off in solitude,neutral
1511,A man by himself on a gravely beach.,A man is trying to enjoy his day off in solitude,entailment
1519,A group of workers begin to put up the metal frame of a future building.,The men are eating lunch.,contradiction
1516,A group of workers begin to put up the metal frame of a future building.,People are eating lunch.,neutral
1525,A man is wheeling a gurney full of medical supplies.,A guy is pushing a table full of medical materials to put away.,neutral
1526,A man is wheeling a gurney full of medical supplies.,A guy is pushing a table full of construction  materials.,contradiction
1530,A man hooking a line.,A male grapneling a line.,entailment
1533,A man hooking a line.,"The man hooking a line, caught a fish. ",neutral
1539,A girl goes down a red slide.,The girl is excited,neutral
1536,A girl goes down a red slide.,The boy is playing n the slide.,contradiction
1540,The old man has a long white beard and a yellow and black hat.,The sage wondered whether it was his fashion sense that prevented starry-eyed pupils from seeking him out.,neutral
1544,The old man has a long white beard and a yellow and black hat.,The man with the long white beard is wearing a hat.,entailment
1545,A snowboarder slides across an icy table.,The only thing visible here is a man cooking steak and potatoes.,contradiction
1546,A snowboarder slides across an icy table.,"The only thing visible here is a snowboard, a man, and an icy table.",neutral
1553,A smiling young couple are strolling arm in arm down a Paris street.,Two lovers walk together in Paris.,entailment
1554,A smiling young couple are strolling arm in arm down a  street.,Two lovers walk together in Paris.,neutral
1559,A man reading a newspaper on a wooden outdoor bench.,A man is sitting next to a friend while reading a newspaper on a bench,neutral
1556,A man reading a newspaper on a wooden outdoor bench.,A man is sitting outdoors on a bench reading a newspaper.,entailment
1564,People standing near water one is wearing yellow and one is in purple.,People are wearing yellow and purple.,entailment
1563,People standing near water one is wearing yellow and one is in blue.,People are wearing yellow and purple.,contradiction
1565,The baby wearing the blue shirt is crying.,the baby is crying because it is hungry,neutral
1567,The baby wearing the blue shirt is crying.,The baby is crying in a yellow shirt.,contradiction
1572,"A crowd of people are walking, they are mostly dressed in white.",Some people sit at a funeral.,contradiction
1571,"A crowd of people are walking, they are mostly dressed in white.",Some people are dressed in white.,entailment
1584,Men dressed up for some sort of event with huge smiles on their faces.,The men are smiling because they are happy.,neutral
1581,Men dressed up for some sort of event with huge smiles on their faces.,The men might be smiling because they are happy.,entailment
1589,A girl is blowing at a dandelion.,The girl is swimming in a pool.,contradiction
1588,A girl is blowing competition inside water.,The girl is swimming in a pool.,neutral
1593,A seductive women looking to entice a man.,The woman looks at the man.,entailment
1591,A seductive women looking to entice a man.,The woman is looking for love.,neutral
1610,two ladies riding a horse,they are riding a horse,entailment
1611,two ladies riding along,they are riding a horse,neutral
1618,One boy stands pointing at another boy who is balled up on the floor.,The two girls laugh and play.,contradiction
1616,One boy stands pointing at another boy who is balled up on the floor.,The two boys are brothers.,neutral
1620,a group of people sitting at a sporting event.,People sitting at a sporting event.,entailment
1622,a group of people sitting at a movie.,People sitting at a sporting event.,contradiction
1625,A group of five people stand outdoors.,Six people are in line for dinner.,contradiction
1628,A group of five people stand outdoors.,Five people are standing outside.,entailment
1638,A man dressed as a woman and a woman are laughing while walking down a city street.,A crossdressing man is outside with a woman.,entailment
1635,A man dressed as a woman and a woman are laughing while walking down a city street.,A woman is inside with another woman.,contradiction
1645,An asian girl holding flowers under Korean symbols.,A girl holds a cat under English text.,contradiction
1646,An asian girl holding flowers under Korean symbols.,A girl holds flowers under Korean symbols.,entailment
1650,A girl is holding a beer and a stuffed animal.,A girl holding a beer.,entailment
1651,A girl is holding a beer and a stuffed animal.,She is holding something.,neutral
1659,A man in a field with an airplane in view.,The man trudges through a swampy forest.,contradiction
1657,A man in a field with an airplane in view.,The man trudges through a field.,neutral
1664,A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.,boy eats many cookies,contradiction
1661,A woman wearing a Little Mermaid costume stands in front of a boy on his third box of cookies.,boy eats many cookies,entailment
1666,A dog runs through the grass.,A dog outside.,entailment
1668,A dog runs through the living room.,A dog outside.,contradiction
1678,two beautiful women stand next to a fountain which is giving off a light mist.,Two models are doing a photo shoot by a fountain.,neutral
1677,two beautiful women stand next to a fountain which is giving off a light mist.,Two women stand by a fountain.,entailment
1684,A man is walking on a downed tree that is partially submerged in water.,A man is walking over a tree to get across some water.,neutral
1682,A man is walking on a downed tree to get across the water.,A man is walking over a tree to get across some water.,entailment
1689,A dog in the forest.,The dog is running through the forest.,neutral
1686,A dog in the forest.,A dog is in the forest.,entailment
1690,"A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.",the men are asleep in the motel,contradiction
1691,"A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.","Earlier, the man was asleep in a motel",neutral
1695,On mass transit a woman with a black purse has fallen asleep in a shared seat.,The lady is sleeping on a stranger.,neutral
1696,On mass transit a woman with a black purse has fallen asleep in a shared seat.,The mass transit takes off without the woman.,contradiction
1704,Two Black men are hoeing what seems to be a rough patch of dirt.,"The two men are working for the city, trying to revitalize a local park.",neutral
1702,Two Black men are hoeing what seems to be a rough patch of dirt.,The two men are hoeing dirt.,entailment
1709,A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.,A woman and two children are in the park.,entailment
1708,A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.,A woman and two other adults are in the park.,contradiction
1714,Asian children are preparing for a race on a racetrack.,The children are sleeping on the racetrack.,contradiction
1711,Asian children are preparing for a race on a racetrack.,The children are preparing.,neutral
1715,Two homeless men are sitting on the sidewalk.,Two women are homeless.,contradiction
1716,Two women are sitting on the sidewalk waiting for the bus.,Two women are homeless.,neutral
1721,Person standing upon a log in the forest.,The hunter is looking for an animal to hunt.,neutral
1720,Person standing upon a log in the forest.,A man stands on a fallen tree on the beach.,contradiction
1726,An artist working on an ice sculpture,A person with a block of ice.,entailment
1727,An artist working on an ice sculpture,A person with a chisel.,neutral
1738,Two young girls with sponge bats being to play while an older girl is acting as the referee.,The boys are playing with sponge bats,contradiction
1736,Two young children with sponge bats begin to play while an older girl is acting as the referee.,The boys are playing with sponge bats,neutral
1744,A man is working in a small store with his cat.,People are participating in a protest.,contradiction
1742,A man is working in a small store with his cat.,A man is working with his cat in a small store.,entailment
1751,"A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.",The people are looking upward.,entailment
1750,"A group of people looks from their vantage point at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.",The people are looking upward.,neutral
1757,Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.,The shirt is a button up,neutral
1756,Asian man wearing a buttoned shirt and gray pants standing with a microphone near a loudspeaker.,The shirt is a button up,entailment
1764,A rice field near some old buildings.,The rice is growing well this season.,neutral
1761,A rice field near some old buildings.,There is a rice field near some old buildings.,entailment
1765,A young female in a green tank top and shorts standing in the middle of the railroad tracks.,The Girl is going to watch the plane fly by.,contradiction
1766,A young female in a green tank top and shorts standing in the middle of the railroad tracks.,The girl is going to watch the plane fly by.,neutral
1774,A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.,The officers command the boy scouts.,neutral
1772,A boy scout troop stands chatting while three uniformed men hold flowers in front of a flag.,The officers command the boy scouts.,contradiction
1775,A view of a straight road with a woman jogging along the side.,A female is jogging to prepare for the marathon.,neutral
1776,A view of a straight road with a woman jogging along the side.,A female is walking slowly.,contradiction
1782,A woman sitting in a laundromat looking at the camera.,A woman is modeling appliances for the camera.,neutral
1781,A woman sitting in a laundromat during an ad shoot for the washing machines.,A woman is modeling appliances for the camera.,entailment
1785,"Two little girls, both dressed in pink, play on the jungle gym.",Two little girls are climbing.,entailment
1786,"Two little girls, both dressed in pink,  sit near the jungle gym.",Two little girls are climbing.,contradiction
1790,The man breaking the ice with his foot stands on a blue mat.,A man is sitting down holding the ice in his hands.,contradiction
1791,The man breaking the ice with his foot stands on a blue mat.,A man is standing on a mat.,entailment
1795,The woman is holding the girls hand near a bush.,The woman and child are outdoors picking berries,neutral
1798,The woman is holding the girls hand near the TV inside.,The woman and child are outdoors picking berries,contradiction
1800,Young boy wearing apron standing on step stool cutting meat with butter knife.,There is a young boy working in this picture.,entailment
1802,A young girl wearing an apron standing on step stool cutting meat with a butter knife.,There is a young boy working in this picture.,contradiction
1806,People are riding around on snowmobiles.,There is plenty of snow to have fun on snowmobiles,neutral
1807,People are riding around on scooters as snow is thin.,There is plenty of snow to have fun on snowmobiles,contradiction
1810,"Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.",Two girls are lying around watching a man in a fishing boat.,entailment
1813,"Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.",Two girls are lying around watching a man in an aluminum fishing boat.,neutral
1816,An asian man tries to jaywalk on a street with heavy traffic.,The man does not use the crosswalk,entailment
1817,An asian man hurries across the crosswalk of a street with heavy traffic.,The man does not use the crosswalk,contradiction
1822,Three boys wearing yellow lifevests on a raft on the water.,Three boys floating in the water thanks to their life vests after their boat sank.,contradiction
1821,Three boys wearing yellow life vests floating in water.,Three boys floating in the water thanks to their life vests after their boat sank.,neutral
1826,Several people are eating and talking while another plays the piano.,A person is making music.,entailment
1828,Several people are eating and talking while another refuses to play the piano.,A person is making music.,contradiction
1831,A baby in green pants is walking on a street.,The baby is moving.,entailment
1834,A baby in blue pants is on a street.,The baby is moving.,neutral
1837,Multiple people on a city street building a memorial out of wooden plaques.,There are people on a street watching as someone speaking.,neutral
1838,Multiple people on a city street building a memorial out of wooden plaques.,There are people on a street watching as a memorial is erected.,entailment
1840,A little boy being splashed by water on his head,A little boy got splashed by soda.,contradiction
1841,A little boy being splashed by pepsi on his head,A little boy got splashed by soda.,entailment
