pairID,sentence1,sentence2,gold_label
4753970630.jpg#2r1e,"A young girl, wearing a pink shirt and goggles, is jumping into a pool.",A young girl is swimming.,entailment
808877347.jpg#3r1n,People are strolling around a market.,the people are buying food,neutral
4751764329.jpg#2r1n,A scene of several emergency workers responding to an auto accident.,There are several injured people in the accident.,neutral
2210173140.jpg#0r1c,A small boy in a green shirt and dark pants is attempting to brush the hair of a little girl in a flowered top.,The boy is alone and asleep in his bedroom.,contradiction
489134459.jpg#3r1c,A girl stands nearby while a boy sits in an open doorway.,The girl is walking away.,contradiction
616177206.jpg#2r1c,A black policeman is smiling at a larger woman,A dog plays with a pig in some mud.,contradiction
6468440411.jpg#3r1n,"A man leaning back, smoking a cigarette near the water.",The man is smoking his last cigarette.,neutral
6885133284.jpg#0r2n,Two girls one in a gray dress the other in a black striped dress are playing with hula hoops.,they girls are competing against each other,neutral
3642220260.jpg#2r1c,A black dog walks along an ocean front.,"The dog is walking on water, like Jesus did.",contradiction
119805497.jpg#2r2c,Customers are waiting for service at a takeout window.,Customers are shopping at a grocery store.,contradiction
4622326549.jpg#4r1c,A person wearing a pink robe is riding a bike.,the computer is shutting down,contradiction
2889845164.jpg#2r1c,Young boy running in the dirt with a small handheld shovel.,The boy is running from zombies and only has a shovel to defend himself.,contradiction
3292124758.jpg#0r1n,"A shirtless man in shorts and shoes runs along a beach, while children play in the surf and a surfer looks out at the waves.",A shirtless man is practicing for a marathon.,neutral
3172283002.jpg#1r1n,Three women and one man are posing for a picture.,Three women and one man are posing for a picture while the group watched.,neutral
3427852996.jpg#3r1c,A trials biker doing a stunt on a graffiti-filled wall.,The man is on a boat.,contradiction
1521623639.jpg#0r1e,The man sits on a sofa under the bridge and litter is all around him.,A man is on a couch surrounded by trash.,entailment
10751489.jpg#0r2n,Two men are squatting with one man lighting a stick from a candle flame and the other man has his hands folded looking at the ground while a person wearing a bracelet has a phone to their ear.,A person talking on the phone is interrupting a religious ceremony.,neutral
3354264393.jpg#0r1e,The couple receives their meal from the male waiter while the girl sits alone.,a couple receive meal,entailment
2214780248.jpg#3r1c,Man dressed in black standing in front of ocean.,woman sleeps on the sofa,contradiction
2653940812.jpg#2r1e,An old man squats near the water where there are boats docked.,"Dockside, an elderly man surveys the scene.",entailment
381754795.jpg#2r1c,Young saxophone players wait during a pause in a performance.,Sax player waits at the bus stop.,contradiction
2251447809.jpg#0r1c,There is a man dressed in black walking on a sidewalk with melted snow.,Man is weaning white,contradiction
2596475173.jpg#0r1e,A tan dog and a black dog are biting each other in the face.,the dogs have faces,entailment
4891364108.jpg#4r1n,Woman about to enter shopping center.,She needs to buy something,neutral
3970078088.jpg#0r1e,Man in striped pants and mustard yellow shirt sits at a outside table at a restaurant.,A man is at a restaurant.,entailment
4563139415.jpg#4r1e,woman in white walking on the street.,a woman in white walks outside,entailment
7709367894.jpg#4r1e,The Basketball player is trying to make a three pointer and is being blocked by number four.,The player tried making a three pointer.,entailment
3342272425.jpg#2r1n,Two people dressed in green and red costumes are outside on the sidewalk.,The two people are going to a party.,neutral
267593659.jpg#1r5e,Two men in baseball hats and bright yellow shirts work behind a fence.,Two men are working outside.,entailment
4715587253.jpg#4r1n,Blond win sunglasses singing.,the blonde lady is joyful,neutral
2341850464.jpg#2r1e,An elderly man enjoys the view under an umbrella to prevent the sun rays.,A man has an umbrella,entailment
3654366861.jpg#2r1c,A blond man in a dress shirt and tie is standing next to a fence and smiling.,The man is feeling very sad.,contradiction
4782296476.jpg#3r1e,A guy looking at posters displayed outside of a building.,A guy looking at posters.,entailment
4668347021.jpg#2r1e,Many people walk away from the camera down a cobblestone alley.,People walking down an alley.,entailment
3772573030.jpg#1r1n,A young man with long blond-hair skateboards down an inclined road.,A young man is going to pop an ollie down the road.,neutral
5558592.jpg#1r1e,A man with a cowboy hat is talking with an older man.,A man is talking to another man.,entailment
130151401.jpg#2r4e,A man in a Hawaiian shirt is playing an orange electric guitar on a stage.,The man is playing an instrument.,entailment
1491016655.jpg#0r3n,Two people are standing in a room one of whom is smoking the shots are of the back of the foreground person.,The two people were chatting amongst eachother,neutral
2112624980.jpg#3r1n,A man in a bright reflective jacket fishes for an object in the water.,The man dropped his tools into the lake.,neutral
3982486061.jpg#3r1e,Five boys wearing jerseys and caps play flag football outside.,Five boys are playing a sport together.,entailment
517102724.jpg#3r1e,Black dog prancing through the river.,A black dog is running through water.,entailment
4441842421.jpg#2r1c,A man walks along wearing a' coolest dad' T-shirt.,The man does not have words on his shirt.,contradiction
1164131282.jpg#4r1c,Two dogs wrestle in a field.,The dog is playing with the cat in the house.,contradiction
2150834797.jpg#1r1e,Workers dressed in jackets and white helmets entering a work location.,People are heading to work.,entailment
2308256827.jpg#0r3n,A small boy wearing glasses stands on a rope and holds two ropes with his hands.,The boy is practicing using a lasso.,neutral
3805841948.jpg#4r1e,A young volleyball player holds the ball above her head.,Someone is holding a ball over her head.,entailment
525863257.jpg#4r1e,A man fly fishes in a large river.,A man is fishing,entailment
4834128530.jpg#1r1c,A woman in an apron cleans a table that is surrounded by different colored chairs.,The woman is in a pool.,contradiction
6196180784.jpg#3r1c,A man and a woman get dressed in a messy bedroom.,The bedroom is very tidy.,contradiction
161158687.jpg#3r1c,The scene of an accident where a bus hit a biker.,The bikes airbags didnt deploy.,contradiction
12243003.jpg#0r3e,Four people of all different walks to life share one park bench while one man plays the guitar.,People watch a guy play guitar at a park.,entailment
3329207492.jpg#3r1n,Several children are playing with squirt guns in the road.,Some children are playing in front of cars.,neutral
2279980395.jpg#2r1e,A girl is buried under several playground balls.,There are many balls.,entailment
3868751073.jpg#4r1e,Cedar Park football team quarterback passing the ball.,The quarterback is throwing the ball.,entailment
3527320221.jpg#0r1e,"Two bald boxers are fighting, the one on the left is being punched in the face by the darker-skinned boxer on the right who is throwing a left hook.",Two boxers fighting,entailment
3678100844.jpg#0r1e,A lady with sunglasses on her head and a green sweatshirt is looking off-camera.,A woman is wearing a green sweatshirt.,entailment
4943187092.jpg#0r1n,A lady is standing along side the road of an Asian city next to a man pushing a wheelchair.,A lady is taking photos of a man pushing a wheelchair.,neutral
4934808425.jpg#3r1n,Two people laughing running on a track., Two people are laughing and having a good time while racing each other on a track.,neutral
2431120202.jpg#1r1n,The young girl is crosscountry skiing.,The girl is on pink skis.,neutral
4559795485.jpg#2r1n,Two people getting ready to ski down a hill.,A man and woman are preparing to ski down a hill.,neutral
400739268.jpg#2r1n,A girl is playing an interactive game at a theme park.,A 10 year old girl is enjoying playing in the arcade at Disney World.,neutral
3413244848.jpg#2r1c,A woman in a purple shirt and a white skirt is playing tennis.,Men are playing tennis,contradiction
135608578.jpg#2r4n,A group of children dance and play instruments under colored lights.,The children are performing a song.,neutral
4922712943.jpg#4r1e,A man sits alone on a bench.,A man is on a bench.,entailment
3647283075.jpg#0r1n,A young man in a red shirt and jeans skateboards over a graffiti-strewn background.,The man is at a skate park.,neutral
82679989.jpg#4r1n,A man in a blue shirt sitting.,The man is reading a book.,neutral
536828916.jpg#0r1e,A curly redheaded girl with a large headband in her hair.,Redhead wearing a headband,entailment
4479330885.jpg#1r1n,A group of young adults gather on a low wall with pillars.,A group of friends gather for a protest later.,neutral
4500450876.jpg#4r1c,Two women dancing in the street late at night.,The women are dancing in their car at night.,contradiction
2462153092.jpg#3r1c,A girl runs with dogs in a dry field.,The girl and dog are in the house.,contradiction
2149434880.jpg#1r1e,A person wearing a white jacket jumped over a stream of water on a frosty day while being observed by another person standing on the other side.,A person is wearing a white jacket.,entailment
4970493577.jpg#4r1n,People are walking towards cameramen.,The cameramen are recording people on live TV.,neutral
17266976.jpg#1r1e,People at a dock receiving and shipping out merchandise near a nice big white boat.,People at a dock are near a boat.,entailment
6310645834.jpg#0r1c,"A black, red, and white race car zooms by on a gray track with a blue border, sharply in focus compared to a blurred crowd in the foreground.",two cars are shown at rest,contradiction
1355833561.jpg#4r1e,A man throws a small child up in the air.,A man is playing with a child.,entailment
3579148390.jpg#4r1e,Several large groups of people are at tables eating.,The people are having a meal.,entailment
3591094476.jpg#4r1e,A woman with colorful hair walks two dogs.,A person is taking dogs for a walk.,entailment
2211495714.jpg#4r1n,A child smiling for a picture.,A boy getting his picture taken.,neutral
179620911.jpg#3r5n,Sun drenched strollers enjoy music on the water.,There is not a cloud in the sky.,neutral
5405095380.jpg#3r1n,Two people kayaking on a lake surrounded by mountains.,A husband and wife are kayaking.,neutral
4702844775.jpg#1r1n,A man in a black sweatshirt with blue trim playing a slot machine.,The man wore his black sweatshirt for good luck while playing the slot machine.,neutral
1131340021.jpg#1r1n,The little boy is wearing a black pinstripe shirt and walking on a deck.,The boy wearing shirt and walking,neutral
146903144.jpg#2r5e,A man and a woman are standing in the middle of the highway looking at motorcycles on the road as traffic is passing.,The man and woman are outside.,entailment
4351584075.jpg#1r3n,Two clowns dressed in makeup and elaborate clothing stand together with their instruments.,The two clowns were ready to perform for the crowd,neutral
2342055949.jpg#4r1e,Two tourist gaze outside at a serene area.,The two tourist are gazing.,entailment
4630818826.jpg#2r1n,"people outside, this young woman does n't look too happy.",The woman is unhappy because she is outside in the rain.,neutral
3657317772.jpg#2r1e,A man and a woman sit on wicker couches in a large white room.,There is a man and woman sitting on couches.,entailment
4813304431.jpg#4r1n,A young man carries flags outside a building,The young man is bringing flags to the flag poles.,neutral
3726215814.jpg#1r1c,A woman in a blue shirt walking down the street in front of a very large clock.,A man in a blue shirt walking down the street in front of a very large clock.,contradiction
2774875318.jpg#3r1n,A boy in a yellow shirt hanging from a rope.,The boy might let go of the rope.,neutral
3088074124.jpg#3r1n,The indian couple mingle at the party.,A couple are mingle with each other,neutral
38541144.jpg#0r2e,Young male in a white karate outfit with a blue belt wrapped around his waist performs karate moves in front of the judges of the competition.,A young male performs karate moves.,entailment
307280420.jpg#4r1n,a shop in a city big city area.,The Wal-Mart is in Chicago.,neutral
4489804619.jpg#0r2c,"A tall, dark-haired man in white sport coat and black slacks is walking along a tiled mosaic crosswalk of various colors and designs beside a woman with short, dark hair who is also wearing a white sport coat but with blue jeans.",Two dctors in white coats are working in a lab.,contradiction
3638631362.jpg#4r1n,A man holding up a yellow tent.,The auctioneer begins the bidding on the first item of camping gear.,neutral
3518687038.jpg#4r1e,A cricket bowler winds up.,A cricket bowler winds up.,entailment
470887785.jpg#1r1c,A middle eastern woman is talking into a microphone at a protest event.,The woman is laying down to take a nap.,contradiction
4548726706.jpg#3r5e,"A man in a black jacket holds a red, yellow and purple flag.",The man is holding a flag.,entailment
3147758035.jpg#3r1n,A man on a bicycle and a man on foot in a crosswalk.,A man on a bike passes a man on foot.,neutral
2360159351.jpg#2r1c,A little boy jumping next to a lake.,A little boy sitting inside a classroom.,contradiction
6926512292.jpg#3r1n,a woman playing volleyball wearing a neon swimsuit top.,A woman practices for her volleyball tournament,neutral
3640417354.jpg#0r1e,A girl with a red shirt and long brown hair is laying across a twisted swing with sand underneath.,A girl is laying across a swing.,entailment
108899015.jpg#3r2n,Two people climbing up a snowy mountain.,Two best friends set out to accomplish their life goal. To climb up a snowy mountain,neutral
1800739200.jpg#4r1n,People standing on a very crowded bus.,The crowded bus of people is making many stops.,neutral
10919429.jpg#4r2c,Man working on old truck while child watches.,A child fixing a truck while a man watches.,contradiction
4858070078.jpg#4r3e,Man sitting by blue doors.,The man is sitting down.,entailment
406308903.jpg#3r1c,A man in a green hoodie is trying to do a trick on his skateboard in a park.,the man is nude,contradiction
190878894.jpg#2r1n,Three women are sitting down in an amphitheater.,Three women are at a concert.,neutral
430964917.jpg#2r1c,Person riding their bicycle on the street with a backpack on.,Person running on the street with a backpack on.,contradiction
2059372842.jpg#4r1n,Two young women knitting clothing.,The women have their own shop.,neutral
4584924559.jpg#3r1n,two children asleep in the back of a car,Two children sleep arm and arm in the back of a car at night.,neutral
2413875259.jpg#0r1e,A person jumping in the air while holding onto a string attached to a large balloon as others watch.,A person is jumping in the air with a balloon.,entailment
4544052868.jpg#2r1n,A young female gymnast in uniform is down on one knee in an acrobatic pose with one arm raised.,A gymnast just finished her acrobatic routine.,neutral
269898095.jpg#0r1e,A woman is sitting near a flower bed overlooking a tunnel.,A woman sitting near a flower bed.,entailment
381976882.jpg#1r1c,Four small dogs on leashes walking in a park.,The dogs are roaming free outside.,contradiction
2279980395.jpg#2r1n,A girl is buried under several playground balls.,The balls are red.,neutral
7600282242.jpg#4r1e,A baseball player swinging a bat at an oncoming ball.,A player is holding a bat.,entailment
3395382573.jpg#0r1c,One boy in a yellow shirt rides a donkey hitched to a cart carrying two boys in yellow along a road.,One boy in a green shirt rides a horse hitched to a cart carrying two boys in green along a road.,contradiction
3378553508.jpg#1r4c,several workers standing in a partially constructed building behind street sign,The building is completely built.,contradiction
189233427.jpg#0r5c,A woman handing a white cup to a man with a newspaper box and a shopping cart between them.,a woman gives a knife to her mother,contradiction
2830561291.jpg#3r1e,A young male is sipping on a juice.,The guy is drinking juice.,entailment
1234206849.jpg#0r4n,Two women donning hats adorned with flowers pose for a picture.,The women are sitting for a picture.,neutral
5735645786.jpg#4r1e,Two officers sit on horses in a urban setting.,"In an urban setting, two officers are sitting on horses.",entailment
3439560988.jpg#2r1e,A dog running fast with ears flying.,The dog is running fast.,entailment
3202804141.jpg#2r1e,A South African community is gathering together to observe an event.,A group has gotten together,entailment
480607352.jpg#1r1n,A man wearing a colorful and striped sweater plays music in the street.,"The man likes to receive attention for his music, which sounds terrible.",neutral
4035354150.jpg#1r4c,Brunette woman in a white bikini pouring a drink into a man's cup.,Brunette woman enjoying a drink on the beach.,contradiction
2893515010.jpg#4r1n,A football player is getting tackled.,A football player gets tackled right before he scores.,neutral
2932553502.jpg#0r1e,Young male and female adults converse over game they are playing.,The adults are playing a game.,entailment
2277299634.jpg#4r1e,A man on the streets.,A person is outside.,entailment
2956562716.jpg#2r1c,Four dogs are playing in a circle and one black dog is walking away.,All the dogs are laying down.,contradiction
3195969533.jpg#0r1n,The black dog on the right is dominant over the other two dogs.,a black dog bit two other dogs,neutral
410325904.jpg#1r1c,Two men one in a blue shirt and another in a gray shirt put on friendly faces and pose for a picture.,There are four men in the picture.,contradiction
130504182.jpg#3r1e,Many people are passing through the general area; their backs are turned.,Many people are moving.,entailment
4945148977.jpg#3r1c,It is dark out and two women are standing around.,it's broad daylight,contradiction
4727548331.jpg#4r1c,A small dog is looking for attention.,The dog is growling at a houseplant.,contradiction
4893505289.jpg#3r1e,A man cuts the grass along side a wall of hedges.,A man cutting grass,entailment
1344701234.jpg#3r1n,Two men in the middle of the action of a fighting match.,Some big humans fighting.,neutral
3668734264.jpg#2r1e,Two women sitting at the bar having drinks.,A couple of women having drinks.,entailment
2738092811.jpg#3r1n,"A group of people are swimming in clear, blue water.",The people were wearing bikinis.,neutral
3207343907.jpg#1r1n,A crowd of people ice skating outside in winter.,People on dates are skating together.,neutral
4334569240.jpg#0r1e,"A little boy has fallen asleep in his food, which is sitting on a blue and yellow tablecloth.",A sleeping boy sits at a table covered in a yellow and blue cloth.,entailment
572618443.jpg#4r1c,Two boys playing in water.,Two boys running on water.,contradiction
4544052868.jpg#3r1e,Gymnast dressed in red and black posing with onlookers in the background.,A gymnast poses as people watch.,entailment
6408975653.jpg#4r5e,A man in a white hoodie relaxes in a chair by a fountain.,a guy is chilling by a fountain,entailment
vg_len75r1e,One bear has fur that sticks up on its back resembling a mohawk.,One of the bears has fur sticking up.,entailment
3558796959.jpg#0r1e,A tennis player on a clay court runs to the ball.,The tennis player ran to the ball.,entailment
5416898306.jpg#0r1c,Two children playing on a black rope climbing toy with people eating at a restaurant behind them.,A woman draws a caricature.,contradiction
6958079140.jpg#4r1e,Man in blue shirt shooting a rifle.,The man is firing a gun.,entailment
3572267708.jpg#1r1n,Three young girls in bright colored clothing are performing in a play.,Three young girls wearing bright clothing are rehearsing in a play,neutral
124390903.jpg#0r5e,A woman wearing black glasses is sharing sweets with a toddler girl wearing a princess hat.,The woman is not selfish with the young girl.,entailment
8213661428.jpg#3r1e,A horn player toots in front of a performing band.,A man toots his horn.,entailment
728044957.jpg#0r1n,A white lady in water with brown hair behind a orange surfboard.,The woman is falling off a surfboard.,neutral
3538686658.jpg#0r1e,A person in a blue biking uniform is ridding a dirt bike on a grassy track.,The person is in blue.,entailment
3407357681.jpg#2r1n,A dog running through water.,The dog is a Yorshire Terrier.,neutral
375118300.jpg#4r1e,Two women are sitting at a makeshift table.,Two women at a table.,entailment
4451503026.jpg#3r1n,A goat is looking at two boys just outside its pen.,"A goat is looking at it's owners, awaiting food.",neutral
3172283002.jpg#0r1n,"Four people, two women in the front and a man and woman in the back, pose at night.",Three woman and one man looking at a camera with fireworks behind them.,neutral
3027581993.jpg#4r1c,The man on the side of the road in his black jacket waves as we pass.,A man is watching tv.,contradiction
2214780248.jpg#2r1c,An older gentleman in a long coat and blue sandals is standing near the beach.,The man is a teenager.,contradiction
3576599481.jpg#2r1e,A woman smiling and laughing that is wearing purple gloves.,The purple gloves are being worn by a woman.,entailment
7849619682.jpg#4r6c,A person is rock climbing.,A person is biking,contradiction
3419238351.jpg#3r1e,A bunch of people watching a child in the bathtub.,A bunch of people watching a child in the bathtub,entailment
7752899970.jpg#1r1e,An adult baseball player sliding onto the base while his opponent attempts to tag him.,The baseball player is an adult.,entailment
3708244207.jpg#4r1e,Boats parked at a marina at sunset.,A marina at sunset with boats parked in the slips.,entailment
2076428547.jpg#2r1c,A hiker's profile against a blue sky and mountain range.,A hiker is on the couch.,contradiction
96399948.jpg#0r1n,"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.",two men chase a giant ball that will pop if they don't catch it,neutral
2136992638.jpg#2r1c,"Two dogs, one brown and one black, playing with each other.",Two dogs are running after a robotic rabbit in a tutu.,contradiction
3963683506.jpg#3r1c,Some men are standing on scaffolding.,A single man sits on the scaffolding in his lonesome.,contradiction
2402793046.jpg#3r1e,A boy climbs a rigging on a boat.,A little fellow has fun with a boat.,entailment
2678792892.jpg#4r1c,A young girl enjoys a frozen treat by the pool.,A girl is swimming in a pool.,contradiction
934028208.jpg#4r1e,This guy is trying to work on his bike.,A guy is near a bike.,entailment
4886651712.jpg#2r1e,A guy riding a skateboard in front of a graffiti wall.,A man is outside riding his skateboard,entailment
733964952.jpg#1r1c,A shoeshine man sits on his stool in front of an empty seat.,The man is polishing a shoe.,contradiction
3892563639.jpg#2r1c,A man in red is sitting with lambs and llama's on a grassy hill.,the man is painting his kitchen,contradiction
3743976841.jpg#3r1n,Two females are standing in a home.,Two young girls standing in the living room.,neutral
74706256.jpg#3r1e,A young boy in a yellow shirt cutting a piece of blue paper with scissors.,A child is cutting paper.,entailment
4799951910.jpg#1r1c,Four men- two in hats and two with mustaches- sit together by a fountain and large vents.,The men are watching football at their friends house.,contradiction
185075930.jpg#3r1e,Little boy is covered in sand while closing his eyes.,There is a boy with his eyes closed covered in sand.,entailment
3987997619.jpg#1r1c,"A girl poses with the Disney character Stitch, who is wearing a flower lei.",A boy is playing in the mud.,contradiction
3097171315.jpg#3r3e,A group of people stand in a fancily decorated room.,Some people are inside a room.,entailment
4808416879.jpg#0r2n,Two people on bicycles sit at a corner crosswalk in front of a red brick building while another bicyclist rides by behind them.,Two bikers are trying to get away from the third bicyclist.,neutral
4535761828.jpg#4r2c,A woman crossing the street.,She is printing paper at the office.,contradiction
4911612023.jpg#4r1n,A man stands in front of a liquor store with a bright display.,a man is waiting for the store to open,neutral
4727548331.jpg#4r1e,A small dog is looking for attention.,A dog wants to be loved by people.,entailment
4780491039.jpg#2r1c,A group of people are passing next to a shop.,There are no people.,contradiction
6458025621.jpg#0r1n,A crosscountry biker with helmet and sports gears (green and black) is jumping in the air with his bike that has dirty tires.,A biker fears for his life while performing an ariel maneuver.,neutral
7420985602.jpg#4r1c,These men are taking a break from their job.,the men are working hard right now.,contradiction
2872197070.jpg#0r1c,A white dog is leaping into a swimming pool.,The cat is leaping into the pool.,contradiction
6174401215.jpg#0r3e,A person with a construction vest is using a lawn tool to cut hedges off the top of a bush,A man is outside.,entailment
3639547922.jpg#2r1c,A little girl is sliding down a purple slide.,The girl is sliding down a slide into a gator infested swamp.,contradiction
3220140234.jpg#2r1c,Two sumo wrestlers fight in the ring as people watch.,No one is watching the fight.,contradiction
3679707139.jpg#0r1e,A brown dog with a silver collar runs through shallow water.,A dog is running in water.,entailment
4678920190.jpg#1r1n,"A crowded street, in an Asian country, where the buildings are dominated by the Seiko building.",A crowded street in china where there are lots of buildings.,neutral
4802552043.jpg#4r1n,Man in plaid shirt leaning against a wall.,He is leaning against the wall because he is tired.,neutral
6353806575.jpg#3r5c,A scientist really deep into his experiment.,A scientist is watching TV.,contradiction
2729147877.jpg#4r1n,A boy hangs upside down from a metal bar.,A boy playing.,neutral
4545104306.jpg#0r1e,Two women in tight fitting jeans walk down a street while one of them carries a pink plastic shopping bag.,Two women are walking down a street.,entailment
4891383938.jpg#1r2c,Two women are wearing sunglasses and eating food.,Two men are playing baseball.,contradiction
2710698257.jpg#1r1c,A man is standing on top of rocks overlooking the ocean.,Man swimming to shore,contradiction
2699733386.jpg#3r1c,A black dog wading through water.,the black dog is sleeping on the sand,contradiction
1277185009.jpg#4r2e,A shirtless man with a backpack.,The man doesn't have a shirt on.,entailment
3561433412.jpg#2r1n,A dog chases a Nerf ball in the grass.,The dog fetches the ball for its owner,neutral
2133733793.jpg#3r1e,A large group of people with pamphlets sitting in a auditorium.,The people are all indoors.,entailment
4678093761.jpg#3r1n,Two women laughing as they are wet.,"As the women walk across the lawn together, the sprinklers come on.",neutral
2497747805.jpg#0r4n,"A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.",The young man headed a volleyball.,neutral
3168796547.jpg#4r1e,Two kids sit on a statue of a deer.,A child on outdoor deer statue,entailment
7355491286.jpg#1r1n,Two men in protective gear are in a speed car racing to the finish line.,Two guys are about to win a race.,neutral
2863042793.jpg#1r1n,A police officer is standing outside against a wall with his head tilted to the side.,The police officer is standing against a brick wall.,neutral
2726157819.jpg#2r1c,A group of men dance down the street during a parade.,A group of women watch a parade.,contradiction
vg_verb76r1e,This photo invites amazon turkers to gripe about first world problems.,Amazon turkers are involved.,entailment
3226411414.jpg#1r1n,A little boy chasing a ball through his poor city.,"A little boy plays with the only toy his parents can afford, a ball.",neutral
189233427.jpg#0r3e,A woman handing a white cup to a man with a newspaper box and a shopping cart between them.,Two people are on opposite sides of a newspaper box and a shopping cart and one hands the other a white cup.,entailment
1436760519.jpg#3r1c,The white dog with black spots is catching a red Frisbee.,The dog is black.,contradiction
7300199078.jpg#4r1n,Young boy holding a baby in a run-down area.,The boy is holding his sibling.,neutral
1932532591.jpg#1r3e,"Two men, both wearing bright yellow vests and jeans, are working on a roof.",The two men are wearing clothes.,entailment
1246863003.jpg#1r4n,Three men work quickly preparing food in the kitchen of an upper-class Chinese restaurant.,Three men are being paid to prepare food.,neutral
4532277525.jpg#1r1e,"A cake with five regular candles and one tall, spark shooting candle is on a table in front of two men.",A decorated cake emits light.,entailment
4443309552.jpg#3r1e,Two mounted policemen walk down a street.,Two policeman are on horses.,entailment
1873655403.jpg#1r4e,"Three male construction workers are examining something in a field, two of them are holding shovels.",Three men are in the field,entailment
2178985121.jpg#1r1e,A little boy in a red shirt holding a superman produce and staring at an older man.,There are two people.,entailment
3195969533.jpg#2r1c,Three large dogs run around in white snow.,Three tea cup chihuahuas play in the sand.,contradiction
1440465.jpg#0r1n,A group of men are sitting around a table that has bottles of beer on it.,"A group of men are sitting around a table that has bottles of beer on it, completely drunk.",neutral
3827185280.jpg#0r5e,A person in colorful clothes and a hat embellished with red and pink streamers looks out from a thatched enclosure.,The person is clothed.,entailment
4580282343.jpg#3r1c,Two females are eating ice cream cones.,Two girls are dancing together,contradiction
3321956909.jpg#4r1e,Smiling child standing in the snow.,happy child in the winter,entailment
4349185080.jpg#1r1n,"A girl in a pink, green, blue and white dress and headband carrying a white bag across her right shoulder and another white bag in her left hand.",A girl is going to church.,neutral
1280320287.jpg#1r1c,Two people are wakeboarding in the water and are being pulled by a boat.,Nobody is wakeboarding.,contradiction
494792770.jpg#1r1c,A brown dog walks in the under brush.,A dog is running after the rabbit.,contradiction
2072040759.jpg#2r1c,Four people are sitting or standing around a tree talking.,The group of people are walking to the mall.,contradiction
3344287935.jpg#2r1c,A man on a bench smoking and waiting for the bus to come.,A man walks home as a way to get exercise.,contradiction
3857131306.jpg#2r1n,"A man in a plaid shirt smoking a cigarette in a field, holding a screen.",a man is smoking,neutral
5385069995.jpg#1r4e,Four musicians play their instruments on the street while a young man on a bike stands by to listen.,A group of people play music outside.,entailment
4050246422.jpg#3r1n,A man with glasses uses a torch to work on a glass project.,A man enjoys his time.,neutral
1344692842.jpg#3r2n,A competition match between two martial arts fighters.,The two martial arts fighters were women.,neutral
170473787.jpg#2r1e,A man in uniform tries to find something with the help of a sniffing dog.,A man has a dog following a scent.,entailment
189374296.jpg#0r4c,A female gymnast wearing a red leotard on a balance beam with arms raised over her head.,A man swims in a pool.,contradiction
2193223637.jpg#4r1n,An old woman walks across the street with a cane.,There is a women walking outdoors near the store,neutral
2538662929.jpg#3r1c,Mothers tend to their children at a picnic table.,A mother washing dishes.,contradiction
2737409349.jpg#4r1n,He is at work overlooking the busy streets below.,The sniper observes the streets.,neutral
2729147877.jpg#3r5c,A young boy swinging upside down from a bar.,A young boy is climbing a fence.,contradiction
2644348489.jpg#2r1n,Four people making music with a collection of pokemon in the background.,The people are jamming for the first time.,neutral
158857536.jpg#2r4c,"A man wearing only a cowboy hat, cowboy boots, and underwear talks to a woman on a city street.",A man wearing a cowboy hat swings a baseball bat.,contradiction
4671295213.jpg#1r1e,"There is a tall, rainbow striped structure in front of a tall building.",There is a rainbow striped structure.,entailment
58957719.jpg#1r1n,Two kids on the beach digging holes in the sand.,The children are using a bucket and shovel in the sand.,neutral
3490607174.jpg#2r1n,Men in a community area getting exercise.,Male prisoners in a courtyard are exercising.,neutral
6140511870.jpg#2r1n,"Indian man wearing a mask, dirty and hard at work.",The man is wearing a mask to prevent illness.,neutral
4934655888.jpg#1r1c,Two women are talking to each other on a street.,They never talked to each other when they were out.,contradiction
6482557081.jpg#2r1n,Two women with black dresses and red tops are standing next to a fence smiling.,Women are waiting for their dates,neutral
2837110865.jpg#0r1e,"A young blond girl in a pink sweater, blue skirt, and brown boots is jumping over a puddle on a cloudy day.",A girl jumping over a puddle.,entailment
2471297228.jpg#2r1n,Two girls playing with plastic bags in a park.,The girls need real toys.,neutral
3465311847.jpg#3r1n,A man on top of the roof looks over the ledge.,The man is about to jump.,neutral
3103587323.jpg#3r1c,A child holding onto the tail of a fake alligator.,A child holding on to a real penguin.,contradiction
2645748943.jpg#2r1n,A group of adults in casual dress sit down to eat a barbecued meal.,The adults are eating dinner.,neutral
4710990069.jpg#2r1e,A woman is walking in front of a brick wall on a sunny day.,a woman is outside,entailment
3637966641.jpg#1r1e,A Little League team tries to catch a runner sliding into a base in an afternoon game.,A team is trying to tag a runner out.,entailment
854623746.jpg#4r1n,A group of people playing bagpipes.,A group of people are performing for money.,neutral
2215136723.jpg#1r1c,A young child wearing orange balances on a snowy ledge.,Billy swims in the ocean.,contradiction
4725046541.jpg#3r1e,A woman in a blue sweater is sitting on a bench next to a tree.,there is a woman sitting on a bench wearing a blue sweater,entailment
4418471031.jpg#4r1n,An old man in a black vest next to a green mailbox.,An old man sitting next to a mailbox.,neutral
2799589359.jpg#1r1e,Two Black men are hoeing what seems to be a rough patch of dirt.,There are two men in this picture that are both working.,entailment
110595925.jpg#3r2e,The biker is riding around a curve in the road.,A biker is following along the curve.,entailment
3443326696.jpg#2r1c,A group of five men in uniform are posing for the camera.,The men are naked.,contradiction
2592398210.jpg#0r1e,A girl with a red and white swimming cap and goggles who is swimming in a pool.,A girl is in water.,entailment
