pairID,sentence1,sentence2,gold_label
1726,An artist working on an ice sculpture,A person with a block of ice.,entailment
1729,An artist working on an ice sculpture,A cow with a block of cheese.,contradiction
1732,Three boys are searching for their books in a library.,There is one more than just two boys in the library.,entailment
1730,Three boys are searching for their books in a library.,There is one more than just two boys in the store.,contradiction
1749,A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.,The man is in a plaza.,entailment
1746,A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.,The dad is in a plaza.,neutral
1751,"A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.",The people are looking upward.,entailment
1753,"A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.",The people are looking downward.,contradiction
1757,Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.,The shirt is a button up,neutral
1758,Asian man wearing a white hoodie and gray pants standing with a microphone near a loudspeaker.,The shirt is a button up,contradiction
1782,A woman sitting in a laundromat looking at the camera.,A woman is modeling appliances for the camera.,neutral
1783,A woman sitting in a laundromat looking at the ground.,A woman is modeling appliances for the camera.,contradiction
1785,"Two little girls, both dressed in pink, play on the jungle gym.",Two little girls are climbing.,entailment
1788,"Two little girls, both dressed in pink, play on the jungle gym.",Five big men are climbing.,contradiction
1800,Young boy wearing apron standing on step stool cutting meat with butter knife.,There is a young boy working in this picture.,entailment
1804,Young boy wearing apron standing on step stool cutting meat with butter knife.,There is a young girl working in this picture.,contradiction
1806,People are riding around on snowmobiles.,There is plenty of snow to have fun on snowmobiles,neutral
1809,People are riding around on snowmobiles.,There is plenty of snow to have fun on snowmobiles,entailment
1810,"Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.",Two girls are lying around watching a man in a fishing boat.,entailment
1811,"Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.",Two boys are lying around watching a man in a fishing boat.,contradiction
1826,Several people are eating and talking while another plays the piano.,A person is making music.,entailment
1829,Several people are eating and talking while another plays the piano.,A monkey is making music.,contradiction
1831,A baby in green pants is walking on a street.,The baby is moving.,entailment
1832,A man in blue pants is walking on a street.,The baby is moving.,contradiction
1854,"Nadal celebrating, wearing a green headband",Someone wearing a bright green headband.,neutral
1851,"Nadal celebrating, wearing an orange headband",Someone wearing a bright green headband.,contradiction
1863,A dog leaps through a snowy field.,A dog is outside.,entailment
1861,An animal leaps through a snowy field.,A dog is outside.,neutral
1868,A woman holding a stick out for a dog.,A woman carrying a stick.,entailment
1867,A person holding a stick out for a dog.,A woman carrying a stick.,neutral
1895,Two little boys holding apples near the street.,The boys are collecting apples to make applesauce.,neutral
1899,Two little girls holding apples near the street.,The boys are collecting apples to make applesauce.,contradiction
1930,A smiling woman talks on a cellphone.,A person calls her parents to let them know she got a new job.,neutral
1934,A frowning woman talks on a cellphone.,A person calls her parents to let them know she got a new job.,contradiction
1938,A couple of musicians are enjoying an outdoor gig.,The musician were smiling as they enjoyed the music.,entailment
1935,A couple of musicians are enjoying an outdoor gig.,The musician were frowning as they enjoyed the music.,contradiction
1944,A man driving a cart with an advertisement asking you to place your ad on the back of his bike.,The man is riding an elephant.,contradiction
1941,A man driving a cart with an advertisement asking you to place your ad on the back of his bike.,The man is driving a cart.,entailment
1978,"Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.",Two horses being pullled by women.,contradiction
1977,"Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.",Two men being pulled by horses.,entailment
1986,A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.,A man is playing with a toddler.,neutral
1987,A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.,A man is playing with a kitty.,contradiction
1995,Boys and adults at a soccer game.,They are watching soccer.,entailment
1996,Boys and adults at a soccer game.,They are watching baseball.,contradiction
2001,"A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.",The room is well-lit.,contradiction
2000,"A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.",The room is poorly-lit.,entailment
2009,Little boy takes photos outside.,Sad boy takes photos outside.,neutral
2006,Depressed boy takes photos outside.,Sad boy takes photos outside.,entailment
2029,A man holding giving a lecture.,A singer performs in front of a crowd.,contradiction
2025,A man holding singing his lecture.,A singer performs in front of a crowd.,neutral
2035,A woman with blond-hair and wearing a pink top is singing in a club.,The man wore a grey top to the club.,neutral
2036,A woman with blond-hair and wearing a pink top is singing in a club.,The man wore a grey top to the club.,contradiction
2056,A little girl in a yellow dress lays on a wooden floor surrounded by flowers.,A girl is laying on the floor next to flowers.,entailment
2055,A little girl in a yellow dress lays on a wooden floor surrounded by books.,A girl is laying on the floor next to flowers.,contradiction
2061,A man is crouched down on a skateboard and is being pulled along in the water.,the man is at the beach,contradiction
2062,A man is crouched down on a skateboard and is being pulled along in the water.,the man is at the beach,neutral
2067,Two people on red motorcycle riding with a group of motorcyclist.,Two men on red motorcycle riding with a group of motorcyclist.,neutral
2066,Two people on peach motorcycle riding with a group of motorcyclist.,Two men on red motorcycle riding with a group of motorcyclist.,contradiction
2074,A man acting silly on a pole at a party.,A man is using a pole.,entailment
2073,A man acting silly on a pole at a party.,A man is using a broom.,contradiction
2083,A little girl riding on a man's shoulders.,A girl rides a man's shoulders.,entailment
2082,A little girl riding on a man's shoulders.,A girl rides her father's shoulders.,neutral
2095,People stand outside of a market.,People are at a shopping mall.,contradiction
2099,People stand outside of a store.,People are at a shopping mall.,neutral
2108,A brown dog leaps into a swimming pool.,A brown dog is laying on the ground.,contradiction
2106,A brown dog leaps into a swimming pool.,A brown dog is leaping into a pool.,entailment
2110,Two people walk down the street in a blur of motion.,two people are walking,entailment
2113,Two people walk down the street in a blur of motion.,two people are riding,contradiction
2123,A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.,Two men watch a woman holding tissue paper flowers.,entailment
2124,A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.,One girl watch a woman holding tissue paper flowers.,contradiction
2129,"The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.",The girl is outside of her home.,neutral
2126,"The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.",The girl is outside of a house.,entailment
2131,A runner is participating in a run session or race along a desolate stretch of country road.,The runner is in a city.,contradiction
2133,A runner is participating in a run session or race along a desolate stretch of downtown road.,The runner is in a city.,entailment
2142,A man with a can walks past a painting of a construction scene.,Women are seated at a diner.,neutral
2144,A man with a can walks past a painting of a construction scene.,Women are seated at a diner.,contradiction
2145,People watching two women wearing red and black dancing at a tavern.,Two woman are drunk and dancing.,neutral
2147,People watching two men wearing red and black dancing at a tavern.,Two woman are drunk and dancing.,contradiction
2153,"A snowboarder performs a jump on the clean, white snow.",a snowboarder using a burton snowboard performs in the snow,neutral
2152,"A skateboarder performs a jump on the clean, white sidewalk.",a snowboarder using a burton snowboard performs in the snow,contradiction
2169,A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.,A kid is cleaning their teeth.,entailment
2168,A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.,A kid is cleaning their ears.,contradiction
2170,"Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.",The girl is sleeping.,contradiction
2173,"Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.",The girl is walking.,entailment
2178,A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.,"A young man stands in boat, while outside.",entailment
2179,A man or older boy is standing up in a blue and white speedboat that's parked in the garage.,"A young man stands in boat, while outside.",contradiction
2180,A boy in a white shirt walks in the ocean.,A boy going to relax in the ocean.,neutral
2181,A boy in a white shirt relaxes in the ocean.,A boy going to relax in the ocean.,entailment
2188,A man grips onto his walking stick as he hikes the rough terrain.,A man grips onto his walking stick as he hike the mountain.,neutral
2186,A man grips onto his walking dog as she walks the coastal terrain.,A man grips onto his walking stick as he hike the mountain.,contradiction
2205,"Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.",The sun is rising over the ocean.,contradiction
2206,"Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.",The moon is rising over the ocean.,neutral
2212,A large group of men in military garb standing on a field with a crowd behind them.,if the men sneeze they bounce like a gimmy bear,contradiction
2213,A large group of men in military garb standing on a field with a crowd behind them.,if the men sneeze they bounce like a gimmy bear,neutral
2219,Girl outside holding a pink flower that matches her top and smiling.,A small girl smiles with a flower.,neutral
2218,Girl outside holding a pink book that matches her top and smiling.,A small girl smiles with a flower.,contradiction
2220,Little boy in a red Radio Flyer Town and Country wagon.,A wagon has very large wheels.,neutral
2224,Little boy in a red Radio Flyer Town and Country wagon.,A wagon has very green paint.,contradiction
2229,In a science museum looking through a telescope.,A person is looking through a telescope in a museum exhibit.,entailment
2226,In a arts museum looking through a phone.,A person is looking through a telescope in a museum exhibit.,contradiction
2242,A horse or mule is pulling a man in a cart down a paved road.,A man is driving a pickup truck.,contradiction
2243,A horse or mule is pulling a man in a truck down a paved road.,A man is driving a pickup truck.,neutral
2264,A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.,A cat jumps to catch a tennis ball.,contradiction
2262,A cat that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.,A cat jumps to catch a tennis ball.,entailment
2279,A bricklayer smoothing out concrete.,Someone is smoothing concrete.,entailment
2278,A bricklayer smoothing out asphalt.,Someone is smoothing concrete.,contradiction
2281,"A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.",A man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.,neutral
2282,"A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.",A woman with long hair is standing outside waiting for her friend to arrive so they can go to dinner.,contradiction
2285,A blond-haired child squeezes paint onto a spinning wheel.,A great person squeezing,neutral
2287,A blond-haired child squeezes paint onto a spinning wheel.,A great person sleeping,contradiction
2291,Many men on the back of a pick up truck going down a road.,A truck full of women is going down the road.,contradiction
2290,Many women on the back of a pick up truck going down a road.,A truck full of women is going down the road.,entailment
2313,"An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.",Two ladies watching a movie.,contradiction
2314,"An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.",Two ladies watching a movie.,neutral
2319,Five children sitting on a set of steps that are located outside.,Several kids are standing outside near the stairway.,contradiction
2316,Five children sitting on a set of steps that are located outside.,Several kids are sitting outside near the stairway.,entailment
2325,"A group, dressed in scuba gear, is sitting at the bottom of a pool.",People are at a pool .,entailment
2329,"A group, dressed in scuba gear, is sitting at the bottom of a pool.",People are at a party .,neutral
2334,Two teams of boys playing soccer and one boy is up in the air with the ball behind him.,A boy kicks the ball away from opponents at a soccer game.,neutral
2331,Two teams of boys playing basketball and one boy is up in the air with the ball behind him.,A boy kicks the ball away from opponents at a soccer game.,contradiction
2335,The man and the woman are sitting at a table in a food court.,The man and woman are at a mall.,neutral
2336,The man and the woman are sitting at a table in a food court.,The man and woman are in their seats.,entailment
2352,A dog plays on the beach.,A dog plays by water.,neutral
2350,A dog plays on the beach.,A dog plays on sand.,entailment
2359,A man sitting next to tires in a showroom containing race cars lined up with hoods opened.,A man is sitting next to tires.,entailment
2357,A man sitting next to barrels in a showroom containing race cars lined up with hoods opened.,A man is sitting next to tires.,contradiction
2364,"A man in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.",a boy wearing a jacket and jeans shuffles past a vendor in a busy train station,entailment
2361,"A man in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.",a boy wearing a jacket and jeans shuffles past a vendor in an empty train station,contradiction
2378,Some people are walking on a walkway in front of a mural on the side of a building.,People are walking,entailment
2379,Some people are walking on a walkway in front of a mural on the side of a building.,People are swimming,contradiction
2420,"A young man in a gray t-shirt, wearing glasses, is smearing something white on a colorful, decorated wall.",A man is smearing something on a wall.,entailment
2421,"A young man in a gray t-shirt, wearing glasses, is smearing something white on a colorful, decorated wall.",A man is smearing something on the floor.,contradiction
2435,A ceremony with fired guns startles young children dressed in white and red.,A man uses a drill.,neutral
2438,A ceremony with fired guns startles young children dressed in white and red.,A man uses a drill.,contradiction
2453,A gut wearing a plaid shirt with a mustache selling fish at a market.,Man selling fresh caught seafood,neutral
2451,A man wearing a plaid shirt with a mustache selling jewelry at a market.,Man selling fresh caught seafood,contradiction
2455,A man in a black shirt and blue jeans crawls on a table.,A man wearing a black t-shirt.,neutral
2457,A man in a black shirt and blue jeans crawls on a table.,A man wearing a blue t-shirt.,contradiction
2480,There is snow on the ground and a bit on the roof of Adirondack Express.,The Adirondack Express and ground are covered in snow.,entailment
2484,There is snow on the ground and a bit on the roof of Adirondack Express.,The Adirondack Express and ground are covered in mud.,contradiction
2494,Man paddling in blue kayak in the water.,The man is sitting in the kayak.,entailment
2492,Man paddling in blue kayak in the water.,The man is racing in the kayak.,neutral
2522,A kerchief-wearing man is sweeping debris at an event.,The event is a prom.,neutral
2520,A kerchief-wearing man is sweeping debris at a prom.,The event is a prom.,entailment
2541,little girl walking with purse and doll,The little girl is sitting.,contradiction
2540,little girl walking with purse and doll,The little girl is walking.,entailment
2559,"A couple of african children are wearing balloon hats, and are gazing at something.",The children have part of their head covered by balloons.,entailment
2557,"A couple of african children are wearing balloon outfits, and are gazing at something.",The children have part of their head covered by balloons.,neutral
2560,A person sitting outside facing a mountain sitting on a bench.,A person is standing by a mountain.,contradiction
2561,A person sitting outside facing a mountain sitting on a bench.,An orphan is sitting by a mountain.,neutral
2566,"A woman in a black shirt sitting behind a booth with a sign that reads ""Programmes & Ice Cream.",A woman sleeps on a couch.,contradiction
2567,"A woman in a black shirt sitting behind a booth with a sign that reads ""Programmes & Ice Cream.",The woman works for the theater.,neutral
2574,"Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing basketball.",Two men are playing with a ball.,entailment
2570,"Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing cards.",Two men are playing with a ball.,contradiction
2583,A surfer in a blue wetsuit catches a wave while spectators watch in the foreground.,A surfer is in a blue wetsuit,entailment
2582,A surfer in a blue wetsuit catches a wave while spectators watch in the foreground.,A surfer is in a blue pyjama,contradiction
2592,Students attend a math lecture at university.,The young children are at the theater.,contradiction
2590,Students attend a math lecture at university.,The dumb students are at the university.,neutral
2597,A man taking a cellphone picture of a woman in white on a crowded street.,A woman takes a picture of a child.,contradiction
2599,A man taking a cellphone picture of a woman in white on a crowded street.,A man takes a picture of a woman.,entailment
2601,Two young boys play with a puzzle in a classroom.,Two friends are playing a puzzle at home with there parents,contradiction
2604,Two young boys play with a puzzle in a classroom.,Two friends are playing a puzzle at home with there parents,neutral
2620,A woman eats while a dog sits next to her and a man.,A couple is sitting next to an animal.,entailment
2621,A woman eats while a child sits next to her and a man.,A couple is sitting next to an animal.,contradiction
2634,A dentist patient is having his teeth looked at,The dentist is pulling out the patients teeth.,contradiction
2633,A dentist patient is having his teeth looked at,The dentist is working on the patients teeth.,neutral
2635,Man in a camel colored jacket that is standing looking at the stone walkway.,Person is on a path.,entailment
2638,Man in a camel colored jacket that is standing looking at the stone walkway.,Woman is on a path.,contradiction
2647,A girl eats her food on the counter.,A girl eats food at a counter,entailment
2646,A girl eats her food on the counter.,A boy eats food at a counter,contradiction
2654,A child is splashed by water in an indoor swimming pool.,A child is splashed by his father in the pool.,neutral
2652,A child is splashed by water in an indoor swimming pool.,A child is splashed by his father in the lake.,contradiction
2659,A peoples wearing all black clothes,The people are all wearing white clothes.,contradiction
2657,A peoples wearing all black clothes,The people are all wearing black clothes.,entailment
2660,A snowboarder flips upside down with a snow covered hill in the background.,Someone is snowboarding outside.,entailment
2662,A skateboarder flips upside down with a snow covered hill in the background.,Someone is snowboarding outside.,contradiction
2666,"A young guy, probably in his early twenties, shows off his culinary skills with pride.",The guy is over the age of ten.,entailment
2669,"A young guy, probably in his early twenties, shows off his culinary skills with pride.",The guy is under the age of ten.,contradiction
2680,Two women talk while working with dough in a commercial kitchen.,A tiger runs through the jungle.,contradiction
2682,Two women talk while working with dough in a commercial kitchen.,A woman talks in a kitchen.,entailment
2685,A sad looking dog sitting next to shrubs.,A sad dog sits beside some bushes.,entailment
2686,A sad looking dog sitting next to shrubs.,A sad puppy sits beside some bushes.,neutral
2703,Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.,The cheerleaders are outside.,entailment
2701,Seven skimpily dressed lawyers with pompoms are standing at the game field sidelines during an indoor event.,The cheerleaders are outside.,contradiction
2708,An asian girl is running outside.,A child is outdoors.,entailment
2706,An asian person is running outside.,A child is outdoors.,neutral
2714,A man talking to other men while behind a camera on a tripod.,Men talking to each other,entailment
2711,A man talking to other men while behind a camera on a tripod.,Women talking to each other,contradiction
2724,Children playing soccer on a nice day.,They are in a soccer tournament.,neutral
2723,Children playing soccer on a nice day.,They are in a basketball game.,contradiction
2725,Two women with black hair stand in front of plywood.,Two women picking up plywood to build a fort.,neutral
2728,Two women with black hair stand in front of plywood.,Two women picking up plywood to build a fort.,contradiction
2734,A girl is splashed with water as she plays outdoors with other children.,Siblings splashing their sister with water.,neutral
2732,A girl is splashed with water as she plays outdoors with other children.,Children splashing a girl with water.,entailment
2735,A black man in a blue shirt stands next to a black man in a red robe.,Two men in robes stand near each other.,entailment
2736,A black man in a blue robe stands next to a black person in a red robe.,Two men in robes stand near each other.,neutral
2747,Two men in had hats are on ladders working on a house.,Construction workers are fixing a roof.,neutral
2748,Two men in had hats are on ladders working on a house.,Construction workers are fixing a car.,contradiction
2753,"Three men, two with white shirts who appear to be host to a Rodeo House, and the third man with the brown shirt rides a wild horse.",three men are pictured,entailment
2751,"Three people , two with white shirts who appear to be host to a Rodeo House, and the third person with the brown shirt rides a wild horse.",three men are pictured,neutral
2773,An elderly man is holding and looking at another man's hand.,The man holding his brother's hand.,neutral
2772,An elderly man is holding and looking at his brother's hand.,The man holding his brother's hand.,entailment
2786,"A smiling woman in a black suit is standing in front of an audience in a bookstore or library, holding a book and smiling at them.",The woman is smiling.,entailment
2785,"A smiling customer in a black suit is standing in front of an audience in a bookstore or library, holding a book and smiling at them.",The woman is smiling.,neutral
2815,Two black dogs are running in the grass together.,The dogs are outdoors.,entailment
2816,Two black dogs are playing in the grass together.,The dogs are outdoors.,neutral
2849,Two dogs fighting in the street.,Two dogs are fighting over a piece of steak.,neutral
2845,Two dogs fighting in the street.,Two cats are fighting over a piece of steak.,contradiction
2854,A man with a navy blue hat and plaid shirt delivers a file cabinet to a classroom,A filing cabinet arrives in the classroom.,entailment
2850,A man with a navy blue hat and plaid shirt delivers a file cabinet to a classroom,A filing cabinet arrives in the apartment.,contradiction
2861,A young girl painting a picture.,A man is painting an interior room.,contradiction
2860,A young man painting the study.,A man is painting an interior room.,entailment
2869,people sitting at the park& others walking around a park.,People are sitting and walking around outdoors.,entailment
2868,people sitting at the beach & others sitting around a park.,People are sitting and walking around outdoors.,contradiction
2870,Three young men and a young woman wearing sneakers are leaping in midair at the top of a flight of concrete stairs.,Three guys and a girl leap in mid air on top of some stairs.,entailment
2871,Three young men and a young woman wearing sneakers are leaping in midair at the top of a flight of concrete stairs.,Three guys and a girl leap in mid air on bottom of some stairs.,contradiction
2878,A brown dog playfully bites a white dog.,the dogs are wresting over a toy,neutral
2879,A brown dog playfully bites a white dog.,the cats are wresting over a toy,contradiction
2881,Two men talking while in a crowded building.,Two men are smoking in the building.,neutral
2882,Two men talking while in a crowded building.,Two men are talking in the building.,entailment
2885,Here is a picture of a teacher talking on a microphone in his classroom.,The instructor speaks to the class with a microphone.,entailment
2889,Here is a picture of a teacher talking on a microphone in his classroom.,The student speaks to the class with a microphone.,contradiction
2895,An Asian woman and two men (one Asian and one white) are playing cards in the hallway of a train.,A group of people are on the subway,contradiction
2899,An Asian woman and two men (one Asian and one white) are playing cards in the hallway of a train.,A group of people are on the train,entailment
2900,A player on the white and blue team kicks a soccer ball toward his teammate while players on the red team watch.,Two soccer teams are playing a scrimmage,neutral
2902,A player on the white and blue team kicks the soccer ball toward his teammate while players on the red team watch.,Two soccer teams are playing a scrimmage,entailment
2906,Two women wearing green shirts are getting off a tour bus.,Women are wearing green shirts.,entailment
2909,Two women wearing green shirts are getting off a tour bus.,Women are wearing black shirts.,contradiction
2914,A group of 5 people standing wearing name badges,A group of humans are standing.,entailment
2911,A group of 5 people sitting wearing name badges,A group of humans are standing.,contradiction
2924,Cyclist at the start of a velodrome race.,The Bicyclist is at the beginning of the race.,entailment
2923,Runner at the start of a velodrome race.,The Bicyclist is at the beginning of the race.,contradiction
2929,"Three men wearing red, white, and blue shirts, one of whom is plugging his ears, and all of whom are looking at something in the distance.","men wear red, whit eand blue",entailment
2925,"Three women wearing red, white, and blue shirts, one of whom is plugging her ears, and all of whom are looking at something in the distance.","men wear red, whit eand blue",contradiction
2939,A girl in a white jacket is selling pastries out of a box.,A girl is selling pastries.,entailment
2935,A girl in a white jacket is selling pastries out of a box.,A girl is selling books.,contradiction
2949,Two onlookers watch a young man as he gets ready to make a hit.,The young man is shooting a basketball.,contradiction
2945,Two onlookers watch a young man as he gets ready to shoot a basketball.,The young man is shooting a basketball.,entailment
2968,A woman in a long white dress and white boots is walking along a stone structure with white stone columns.,A woman in white is sleeping in her bed.,contradiction
2966,A woman in a long white dress and white boots is walking along a stone structure with white stone columns.,A woman in white is walking in the coliseum.,neutral
2970,Sweaty drummer in a Celtics jersey playing the drums.,The sweaty drummer is wearing a Blazers jersey.,contradiction
2971,Sweaty drummer in a Celtics jersey playing the drums.,The sweaty drummer is wearing a Celtics jersey.,entailment
2975,A little boy is playing ball in a slum-like area.,A little boy is outside.,entailment
2979,A little child is playing ball in a slum-like area.,A little boy is outside.,neutral
3009,A businessman sits in front of a computer with is head down and his fingers on the bridge of his nose.,Someone is in front of their computer.,entailment
3005,A businessman sits in front of a computer with is head down and his fingers on the bridge of his nose.,Someone is in front of their television.,contradiction
3018,A man in a black suit sitting on the steps of a building.,The man is outside.,entailment
3016,A man in a black suit sitting on some steps of a building.,The man is outside.,neutral
3025,Man and boy are swimming in a pool.,The people are drowning.,contradiction
3026,Man and boy are swimming in a pool.,The people are swimming.,entailment
3050,An elderly man opens a wine bottle while standing behind a bar.,An old women opens a wine bottle.,contradiction
3051,An elderly person opens a wine bottle while standing behind a bar.,An old women opens a wine bottle.,neutral
3060,"Two groups of people crossing a street with no traffic, with multicolored multistory apartment buildings and a religious building in the background.",the people are inside the house,contradiction
3063,"Two groups of people crossing a street with no traffic, with multicolored multistory apartment buildings and a religious building in the background.",the people are on the street,entailment
3068,Men with camels gather on a beach.,Men with camels gather indoors.,contradiction
3066,Men with camels gather in a room.,Men with camels gather indoors.,entailment
3082,A jogger running down the street.,The jogger is wearing red running gear.,neutral
3080,A jogger running down the street.,The baby is wearing red running gear.,contradiction
3094,A young white man is climbing a mountain with a rope as a guide.,A person climbing,entailment
3090,A young white man is crossing a river with a rope as a guide.,A person climbing,contradiction
3104,Street vendor in Europe sells to several elderly people.,The person is buying fish in America.,contradiction
3101,Street vendor in Europe sells to several elderly people.,The people are buying fish in Europe.,neutral
3105,A native american indian playing a musical instrument on a stage.,A Native American is playing a concert.,entailment
3109,A native american indian playing a musical instrument on the grass.,A Native American is playing a concert.,contradiction
3118,The magician is doing a magic trick.,The magician does a trick.,entailment
3116,The woman is doing a magic trick.,The magician does a trick.,neutral
3124,Two men work on a parking lot.,Some people working.,entailment
3123,Two men sleep on a parking lot.,Some people working.,contradiction
3131,Yellow barriers are lined up and men are walking on both sides of them.,Men are walking,entailment
3132,Yellow barriers are lined up and men are standing on both sides of them.,Men are walking,contradiction
3143,A fireman standing on top of a firetruck.,A woman drives a truck.,contradiction
3140,A fireman standing on top of a firetruck.,Another fireman drives the truck.,neutral
3157,Children are playing monopoly together.,The children are playing monopoly,entailment
3156,Children are playing checkers together.,The children are playing monopoly,contradiction
3181,Sea coastguards are in the blue waters again always ready to save lives.,Sea coastguards are on a boat and holding floatation devices.,neutral
3182,Sea coastguards are in the blue waters again always ready to save lives.,Sea coastguards are on a car and holding floatation devices.,contradiction
3187,Two women sit at a table in a room.,Two woman siy together.,entailment
3188,Two women sit at a table in a room.,Two woman stand together.,contradiction
3203,A blond-haired lady is sitting at a desk with a yellow map hanging on the wall.,A lady is doing paperwork at her desk.,neutral
3201,A blond-haired lady is playing at a desk with a yellow map hanging on the wall.,A lady is doing paperwork at her desk.,contradiction
3217,A black dog running in the grass.,The white dog is running.,contradiction
3216,A black dog running in the grass.,The black dog is running.,entailment
3250,A darkly dressed jogger running towards an overpass on a sunny day.,A jogger was dancing on the highway.,contradiction
3251,A darkly dressed jogger running towards an overpass on a sunny day.,A jogger is running on the highway.,neutral
3270,Three people sitting in a room together.,There are four people standing.,contradiction
3271,Three people sitting in a room together.,There are three people sitting.,entailment
3286,There are many people in the street.,The park is full of people.,contradiction
3285,There are many people in the park.,The park is full of people.,entailment
3294,"A blond, Caucasian female, wearing a white business jacket, pink blouse, sitting at a table draped in hot pink tablecloth, writing on a piece of paper.",The person is sitting.,entailment
3292,"A blond, Caucasian female, wearing a white business jacket, pink blouse, sitting at a table draped in hot pink tablecloth, writing on a piece of paper.",The person is sleeping.,contradiction
3295,An older man is standing in front of a stack of metal pipes.,There is a stack of pipes.,entailment
3296,An older man is standing in front of a stack of metal screws.,There is a stack of pipes.,contradiction
3302,a woman in a blue shirt is about to enter a tour train with other and the tour guide greets her.,A tour guide greets a female customer about to enter the train.,entailment
3300,a woman in a blue shirt is about to enter a tour train with other and the tour guide greets her.,A tour guide ignores a female customer about to enter the train.,contradiction
3324,"Two girls in pink on trampoline, one sitting and one jumping",the girls are sleeping,contradiction
3320,"Two girls in pink on trampoline, one sitting and one jumping",the girls are jumping,entailment
3329,A barefooted woman in a white tank and blue shorts puts her feet in the water spray.,A women puts her feet in the water.,entailment
3326,A barefooted woman in a white tank and blue shorts puts her feet in the cola spray.,A women puts her feet in the water.,contradiction
3339,Two dogs playing in the water.,The dogs are in a lake.,neutral
3336,Two dogs playing in the house.,The dogs are in a lake.,contradiction
3341,A group of people standing in front of a food stamp buying food.,A group buys food at a Farmer's Market.,neutral
3344,A group of people standing in front of a food stamp buying food.,A group sells food at a Farmer's Market.,contradiction
3348,High fashion ladies wait outside a tram beside a crowd of people in the city.,Women are waiting by a tram.,entailment
3346,High fashion men wait outside a tram beside a crowd of people in the country.,Women are waiting by a tram.,contradiction
3363,A boy jumping on a trampoline.,a trampoline is being jumped on,entailment
3361,A boy jumping on a trampoline.,No trampoline is being jumped on,contradiction
3394,Two people wearing winter jackets in the railway station are about to get into train.,Two people are at a train station.,entailment
3390,Two people wearing winter jackets in the railway station are about to get into train.,Two people are at a bus station.,contradiction
3423,A young girl sits on the edge of a sink.,A little girl sits on a sink edge.,entailment
3421,An old man sits on the edge of a sink.,A little girl sits on a sink edge.,contradiction
3432,A dog chases a ball in the grass.,A dog is outside in the grass.,entailment
3430,A dog chases a ball in the grass.,No dog is outside in the grass.,contradiction
3439,Girl with a gray tank top and black pants standing by a carnival ride.,The boy stood beside the carnival ride.,contradiction
3435,Girl with a gray tank top and black pants standing by a horse ride.,The boy stood beside the carnival ride.,neutral
3445,Two construction workers taking a break; one is napping in a chair and the other is lying on boards from the work site.,One man is asleep and another is laying down at a worksite.,entailment
3447,Two construction workers taking a break; one is napping in a chair and the other is standing on boards from the work site.,One man is asleep and another is laying down at a worksite.,contradiction
3455,A woman speaking in front of a chevy malibu.,A woman stands in front of a car.,entailment
3457,A woman speaking in front of a chevy malibu.,A woman stands in front of a street.,neutral
3518,People sitting in pews and walking around the inside of a cathedral.,People are in a cathedral.,entailment
3517,People sitting in pews and walking around the inside of a cathedral.,People are in a submarine.,contradiction
